imdb_id,title_ieee,year_ieee,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres_ieee,genres_list,primary_genre,num_genres,release_date_parsed,id,title_tmdb,vote_average,vote_count,status,release_date,revenue,runtime,budget,original_language,popularity,genres_tmdb,production_companies,production_countries,year_tmdb,countries_list,primary_country,num_countries,tmdb_genres_list,tmdb_primary_genre,primary_company
tt2975590,Batman v Superman: Dawn of Justice,2016,6.4,608225,3696,151,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2016-03-25,209112,Batman v Superman: Dawn of Justice,5.952,17081,Released,2016-03-23,873637528,152,250000000,en,78.589,"Action, Adventure, Fantasy","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy","Canada, United Kingdom, United States of America",2016.0,"['Canada', 'United Kingdom', 'United States of America']",Canada,3,"['Action', 'Adventure', 'Fantasy']",Action,Warner Bros. Pictures
tt1951264,The Hunger Games: Catching Fire,2013,7.5,600099,720,146,PG-13,Action; Adventure; Mystery; ,"['Action', 'Adventure', 'Mystery']",Action,3,2013-11-22,101299,The Hunger Games: Catching Fire,7.4,16182,Released,2013-11-15,865011746,146,130000000,en,49.864,"Adventure, Action, Science Fiction","Lionsgate, Color Force",United States of America,2013.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Science Fiction']",Adventure,Lionsgate
tt0440963,The Bourne Ultimatum,2007,8.0,595431,882,115,PG-13,Action; Mystery; Thriller; ,"['Action', 'Mystery', 'Thriller']",Action,3,2007-08-03,2503,The Bourne Ultimatum,7.421,7127,Released,2007-08-03,442824138,115,70000000,en,24.667,"Action, Drama, Mystery, Thriller","Universal Pictures, The Kennedy/Marshall Company, Ludlum Entertainment, Motion Picture BETA Produktionsgesellschaft, Bourne Again, KanZaman Services, Peninsula Films, Studio Babelsberg","France, Germany, Spain, United States of America",2007.0,"['France', 'Germany', 'Spain', 'United States of America']",France,4,"['Action', 'Drama', 'Mystery', 'Thriller']",Action,Universal Pictures
tt1825683,Black Panther,2018,7.3,587388,3190,134,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2018-02-16,284054,Black Panther,7.39,21053,Released,2018-02-13,1349926083,135,200000000,en,43.665,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,2018.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Science Fiction']",Action,Marvel Studios
tt0418279,Transformers,2007,7.0,586895,1869,144,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2007-07-03,1858,Transformers,6.8,10477,Released,2007-06-27,709709780,143,150000000,en,10.172,"Adventure, Science Fiction, Action","DreamWorks Pictures, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production",United States of America,2007.0,['United States of America'],United States of America,1,"['Adventure', 'Science Fiction', 'Action']",Adventure,DreamWorks Pictures
tt0816711,World War Z,2013,7.0,586801,1125,116,PG-13,Action; Adventure; Horror; ,"['Action', 'Adventure', 'Horror']",Action,3,2013-06-21,72190,World War Z,6.807,14409,Released,2013-06-20,531865000,116,200000000,en,55.042,"Action, Drama, Horror, Science Fiction, Thriller","GK Films, Paramount, Hemisphere Media Capital, 2DUX², Apparatus Productions, Latina Pictures, Skydance, Plan B Entertainment","Malta, United Kingdom, United States of America",2013.0,"['Malta', 'United Kingdom', 'United States of America']",Malta,3,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",Action,GK Films
tt0449088,Pirates of the Caribbean: At World's End,2007,7.1,582275,1290,169,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2007-05-25,285,Pirates of the Caribbean: At World's End,7.239,13345,Released,2007-05-19,961000000,169,300000000,en,81.883,"Adventure, Fantasy, Action","Jerry Bruckheimer Films, Second Mate Productions, Walt Disney Pictures",United States of America,2007.0,['United States of America'],United States of America,1,"['Adventure', 'Fantasy', 'Action']",Adventure,Jerry Bruckheimer Films
tt1386697,Suicide Squad,2016,6.0,581986,2253,123,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2016-08-05,297761,Suicide Squad,5.909,20097,Released,2016-08-03,746846894,123,175000000,en,35.356,"Action, Adventure, Fantasy","DC Entertainment, Dune Entertainment, Warner Bros. Pictures, Atlas Entertainment, DC Comics, DC Films, Lin Pictures",United States of America,2016.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,DC Entertainment
tt1631867,Edge of Tomorrow,2014,7.9,581938,967,113,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2014-06-06,137113,Edge of Tomorrow,7.606,12828,Released,2014-05-27,370541256,114,178000000,en,51.408,"Action, Science Fiction","RatPac Entertainment, Village Roadshow Pictures, VIZ Media, 3 Arts Entertainment, Warner Bros. Pictures",United States of America,2014.0,['United States of America'],United States of America,1,"['Action', 'Science Fiction']",Action,RatPac Entertainment
tt1981115,Thor: The Dark World,2013,6.9,578425,695,112,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2013-11-08,76338,Thor: The Dark World,6.538,16359,Released,2013-10-30,644783140,112,170000000,en,59.968,"Action, Adventure, Fantasy",Marvel Studios,United States of America,2013.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,Marvel Studios
tt2802144,Kingsman: The Secret Service,2014,7.7,575952,935,129,R,Action; Adventure; Comedy; ,"['Action', 'Adventure', 'Comedy']",Action,3,2015-02-13,207703,Kingsman: The Secret Service,7.636,15664,Released,2014-12-13,414351546,129,81000000,en,56.288,"Crime, Comedy, Action, Adventure","20th Century Fox, Marv Films, Cloudy Productions, TSG Entertainment","United Kingdom, United States of America",2014.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Crime', 'Comedy', 'Action', 'Adventure']",Crime,20th Century Fox
tt1211837,Doctor Strange,2016,7.5,573177,945,115,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2016-11-04,284052,Doctor Strange,7.427,20935,Released,2016-10-25,676343174,115,180000000,en,70.535,"Action, Adventure, Fantasy",Marvel Studios,United States of America,2016.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,Marvel Studios
tt0988045,Sherlock Holmes,2009,7.6,571401,693,128,PG-13,Action; Adventure; Mystery; ,"['Action', 'Adventure', 'Mystery']",Action,3,2009-12-25,10528,Sherlock Holmes,7.202,13170,Released,2009-12-23,524028679,129,90000000,en,35.808,"Action, Adventure, Crime, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, Silver Pictures, Wigram Productions, Internationale Filmproduktion Blackbird Dritte","Australia, Germany, United Kingdom, United States of America",2009.0,"['Australia', 'Germany', 'United Kingdom', 'United States of America']",Australia,4,"['Action', 'Adventure', 'Crime', 'Mystery']",Action,Warner Bros. Pictures
tt0796366,Star Trek,2009,7.9,570077,1650,127,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2009-05-08,13475,Star Trek,7.432,9314,Released,2009-05-06,385680446,127,150000000,en,43.385,"Science Fiction, Action, Adventure","Paramount, Spyglass Entertainment, Bad Robot",United States of America,2009.0,['United States of America'],United States of America,1,"['Science Fiction', 'Action', 'Adventure']",Science Fiction,Paramount
tt0381061,Casino Royale,2006,8.0,566966,2401,144,PG-13,Action; Adventure; Thriller; ,"['Action', 'Adventure', 'Thriller']",Action,3,2006-11-17,36557,Casino Royale,7.543,9959,Released,2006-11-14,599045960,144,150000000,en,43.407,"Adventure, Action, Thriller","Eon Productions, Stillking Films, Columbia Pictures, Studio Babelsberg, Danjaq, Casino Royale Productions, Metro-Goldwyn-Mayer","Czech Republic, Germany, United Kingdom, United States of America",2006.0,"['Czech Republic', 'Germany', 'United Kingdom', 'United States of America']",Czech Republic,4,"['Adventure', 'Action', 'Thriller']",Adventure,Eon Productions
tt0369610,Jurassic World,2015,7.0,566272,1531,124,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2015-06-12,135397,Jurassic World,6.682,19414,Released,2015-06-06,1671537444,124,150000000,en,54.089,"Action, Adventure, Science Fiction, Thriller","Amblin Entertainment, Universal Pictures",United States of America,2015.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Action,Amblin Entertainment
tt0120903,X-Men,2000,7.4,559246,1447,104,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2000-07-14,36657,X-Men,6.996,10530,Released,2000-07-13,296339527,104,75000000,en,1.259,"Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,2000.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Science Fiction']",Adventure,The Donners' Company
tt3501632,Thor: Ragnarok,2017,7.9,557591,1576,130,PG-13,Action; Adventure; Comedy; ,"['Action', 'Adventure', 'Comedy']",Action,3,2017-11-03,284053,Thor: Ragnarok,7.595,19539,Released,2017-10-02,855301806,131,180000000,en,45.2,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,2017.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Science Fiction']",Action,Marvel Studios
tt0936501,Taken,2008,7.8,555820,1056,90,PG-13,Action; Thriller; ,"['Action', 'Thriller']",Action,2,2009-01-30,8681,Taken,7.387,10432,Released,2008-02-18,226830568,94,25000000,en,58.646,"Action, Thriller","Wintergreen Productions, EuropaCorp, M6 Films, Grive Productions, TPS Star, M6, All Pictures Media, 20th Century Fox, Canal+","France, United States of America",2008.0,"['France', 'United States of America']",France,2,"['Action', 'Thriller']",Action,Wintergreen Productions
tt0478970,Ant-Man,2015,7.3,549076,718,117,PG-13,Action; Adventure; Comedy; ,"['Action', 'Adventure', 'Comedy']",Action,3,2015-07-17,102899,Ant-Man,7.082,18730,Released,2015-07-14,519311965,117,130000000,en,37.692,"Science Fiction, Action, Adventure",Marvel Studios,United States of America,2015.0,['United States of America'],United States of America,1,"['Science Fiction', 'Action', 'Adventure']",Science Fiction,Marvel Studios
tt0948470,The Amazing Spider-Man,2012,6.9,547661,1342,136,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2012-07-03,1930,The Amazing Spider-Man,6.691,16352,Released,2012-06-23,757930663,136,215000000,en,78.989,"Action, Adventure, Fantasy","Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions",United States of America,2012.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,Marvel Entertainment
tt3896198,Guardians of the Galaxy Vol. 2,2017,7.6,544357,1044,136,PG-13,Action; Adventure; Comedy; ,"['Action', 'Adventure', 'Comedy']",Action,3,2017-05-05,283995,Guardians of the Galaxy Vol. 2,7.624,20353,Released,2017-04-19,863756051,137,200000000,en,67.553,"Science Fiction, Adventure, Action",Marvel Studios,United States of America,2017.0,['United States of America'],United States of America,1,"['Science Fiction', 'Adventure', 'Action']",Science Fiction,Marvel Studios
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,7.0,543307,6691,152,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2017-12-15,181808,Star Wars: The Last Jedi,6.825,14312,Released,2017-12-13,1332698830,152,200000000,en,47.241,"Adventure, Action, Science Fiction",Lucasfilm Ltd.,United States of America,2017.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Science Fiction']",Adventure,Lucasfilm Ltd.
tt3748528,Rogue One: A Star Wars Story,2016,7.8,534483,1763,133,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2016-12-16,330459,Rogue One: A Star Wars Story,7.488,14354,Released,2016-12-14,1056057273,133,200000000,en,33.1,"Action, Adventure, Science Fiction",Lucasfilm Ltd.,United States of America,2016.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Science Fiction']",Action,Lucasfilm Ltd.
tt0451279,Wonder Woman,2017,7.4,531221,2179,141,PG-13,Action; Adventure; Fantasy; ,"['Action', 'Adventure', 'Fantasy']",Action,3,2017-06-02,297762,Wonder Woman,7.236,18954,Released,2017-05-30,822854286,141,149000000,en,54.628,"Action, Adventure, Fantasy","Atlas Entertainment, Cruel & Unusual Films, DC Films",United States of America,2017.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,Atlas Entertainment
tt0316654,Spider-Man 2,2004,7.3,529344,1450,127,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,2004-06-30,558,Spider-Man 2,7.258,14096,Released,2004-06-25,788976453,127,200000000,en,24.172,"Action, Adventure, Fantasy","Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures",United States of America,2004.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Fantasy']",Action,Marvel Enterprises
tt1276104,Looper,2012,7.4,523452,761,113,R,Action; Drama; Sci-Fi; ,"['Action', 'Drama', 'Sci-Fi']",Action,3,2012-09-28,59967,Looper,6.877,9606,Released,2012-09-26,47042000,118,30000000,en,31.34,"Action, Thriller, Science Fiction","TriStar Pictures, FilmDistrict, Endgame Entertainment, DMG Entertainment, Ram Bergman Productions, FilmNation Entertainment",United States of America,2012.0,['United States of America'],United States of America,1,"['Action', 'Thriller', 'Science Fiction']",Action,TriStar Pictures
tt5013056,Dunkirk,2017,7.9,523089,2359,106,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2017-07-21,374720,Dunkirk,7.456,15464,Released,2017-07-19,527000000,107,150000000,en,34.529,"War, Action, Drama","Warner Bros. Pictures, Syncopy, RatPac Entertainment","France, Netherlands, United Kingdom, United States of America",2017.0,"['France', 'Netherlands', 'United Kingdom', 'United States of America']",France,4,"['War', 'Action', 'Drama']",War,Warner Bros. Pictures
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,8.2,521026,582,107,R,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,1998-08-28,100,"Lock, Stock and Two Smoking Barrels",8.126,6072,Released,1998-08-28,28356188,105,1350000,en,10.5,"Comedy, Crime","Summit Entertainment, The Steve Tisch Company, SKA Films, PolyGram Filmed Entertainment, HandMade Films","United Kingdom, United States of America",1998.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Comedy', 'Crime']",Comedy,Summit Entertainment
tt0116629,Independence Day,1996,7.0,516789,939,145,PG-13,Action; Adventure; Sci-Fi; ,"['Action', 'Adventure', 'Sci-Fi']",Action,3,1996-07-03,602,Independence Day,6.868,8884,Released,1996-06-25,817400891,145,75000000,en,33.606,"Action, Adventure, Science Fiction","20th Century Fox, Centropolis Entertainment",United States of America,1996.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Science Fiction']",Action,20th Century Fox
tt1250777,Kick-Ass,2010,7.6,515786,844,117,R,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,2010-04-16,23483,Kick-Ass,7.12,10997,Released,2010-03-22,96188903,117,28000000,en,38.557,"Action, Crime","Marv Films, Lionsgate, Plan B Entertainment, Mandate International","United Kingdom, United States of America",2010.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Action', 'Crime']",Action,Marv Films
tt2911666,John Wick,2014,7.4,514550,1157,101,R,Action; Crime; Thriller; ,"['Action', 'Crime', 'Thriller']",Action,3,2014-10-24,245891,John Wick,7.421,17923,Released,2014-10-22,88761661,101,20000000,en,55.739,"Action, Thriller","87Eleven, DefyNite Films, MJW Films, Thunder Road",United States of America,2014.0,['United States of America'],United States of America,1,"['Action', 'Thriller']",Action,87Eleven
tt0119654,Men in Black,1997,7.3,504013,344,98,PG-13,Action; Adventure; Comedy; ,"['Action', 'Adventure', 'Comedy']",Action,3,1997-07-02,607,Men in Black,7.184,12836,Released,1997-07-02,589390539,98,90000000,en,38.848,"Action, Adventure, Comedy, Science Fiction","Columbia Pictures, Amblin Entertainment, Parkes+MacDonald Image Nation",United States of America,1997.0,['United States of America'],United States of America,1,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Action,Columbia Pictures
tt0234215,The Matrix Reloaded,2003,7.2,503184,2781,138,R,Action; Sci-Fi; ,"['Action', 'Sci-Fi']",Action,2,2003-05-15,604,The Matrix Reloaded,7.039,10128,Released,2003-05-15,738599701,138,150000000,en,44.605,"Adventure, Action, Thriller, Science Fiction","Village Roadshow Pictures, Silver Pictures, NPV Entertainment",United States of America,2003.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Adventure,Village Roadshow Pictures
tt0290334,X2: X-Men United,2003,7.4,501725,1105,134,PG-13,Action; Sci-Fi; Thriller; ,"['Action', 'Sci-Fi', 'Thriller']",Action,3,2003-05-02,36658,X2,7.029,9417,Released,2003-04-27,407711549,133,110000000,en,1.157,"Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox",United States of America,2003.0,['United States of America'],United States of America,1,"['Adventure', 'Action', 'Science Fiction']",Adventure,The Donners' Company
tt1232829,21 Jump Street,2012,7.2,499602,401,109,R,Action; Comedy; Crime; ,"['Action', 'Comedy', 'Crime']",Action,3,2012-03-16,64688,21 Jump Street,6.878,9650,Released,2012-03-14,201585328,109,42000000,en,31.405,"Action, Comedy, Crime","Columbia Pictures, Relativity Media, Original Film, Metro-Goldwyn-Mayer",United States of America,2012.0,['United States of America'],United States of America,1,"['Action', 'Comedy', 'Crime']",Action,Columbia Pictures
